text,label,game
"The campaign is pretty short, which is a shame because I really wanted to experience more of what people loved about the original game. Still, even with its short length, I enjoyed it.

I went for the 100% completion, and the Inferno run became brutal near the end. The final Nemesis fight was so difficult that I honestly wanted to quit playing lol. I eventually managed to beat him and get the 100%, which made it feel even more satisfying.

Overall, it is a fun but very short remake. Definitely buy it during a sale, which happens pretty often.",personal_story,Resident Evil 3 (2020 Remake)
"I like the remake of Resident Evil 3 - the game is fun and combines both action and horror (especially in the hospital). However, the game is quite short, therefore I recommend buying the game when on sale.

[h3] Resident Evil 2 Remake is way better! [/h3]",analysis,Resident Evil 3 (2020 Remake)
"While I dont think its as good as RE2, its still a solid game.",analysis,Resident Evil 3 (2020 Remake)
"Maybe my toxic trait is that I like this a good chunk more than RE2 remake, even with all of its cut content. That should probably be a testament more so to the original but admittedly I've not gotten around to that yet. 

Jill as a character just has more going on than a pre 2005 Leon or Claire, Carlos grew on me a lot as well actually. I prefer the cast to this game a lot more overall. Nikolai should have suffered a bit more, he is ridiculously insufferable, though that is the sole point of his character.

It goes without saying that this game feels like it needs another section, the much missed clock tower is referenced in any discussion about this game, but even from a story perspective we don't get to stew with a lot of the interesting ideas this game puts forth about Jill's ptsd or Carlos' feelings about Umbrella. It feels like there's a section of the third act just kind of missing here. 

Overall, it's a good game when taken by itself and the characters are far more fun to watch, which for me personally is pretty key to one of the action-horror RE games. With how cheap you can pick these up for on CD keys or a good sale, I'd say there's no reason not to pick this up if you're able. 7/10",analysis,Resident Evil 3 (2020 Remake)
"This game does not deserve the hate, honestly not a bad game nemesis has it out for me idk why, This game is short yes but is it a bad game, quite the opposite. Lowkey a banger. Don't skip out on this game just because other people find it bad.",analysis,Resident Evil 3 (2020 Remake)
"Insanely good graphically, mechanically, short ass remake compared to OG, 7/10 just because of that.",analysis,Resident Evil 3 (2020 Remake)
ambiance de fou et l'un des meilleurs jeu d'horrreur pour un story mode,quick_take,Resident Evil 3 (2020 Remake)
"So, this one is complicated. I would recommend this game given the context of ""Don't play anything beyond hardcore.""I liked the story and its characters, i enjoyed the new dodge mechanic (made boss fights alot more enjoyable), and i enjoyed the setting and how pretty it looks. However, beating the game an additional two times in order to get all of the achievements is more of a drag then a reward, thats two hours (assuming you have the infinite rocket launcher and ran though everything like me) of additional playtime that feels more like a checklist than anything. Overall, i would recommend the game, but only to beat it once or twice, not to complete it.",analysis,Resident Evil 3 (2020 Remake)
Fun game you will get some trouble if you're new to action shooter,analysis,Resident Evil 4 (2023 Remake)
Easily the 2nd Best remake after RE2 and easily my top 5 fav RE games of all time. Everything is just perfect from the story to the setting to the characters down to every last bit! Looking forward to the Veronica Remake!,personal_story,Resident Evil 4 (2023 Remake)
Amazing remake fully optimized,quick_take,Resident Evil 4 (2023 Remake)
El cuchillo de Leon es el Boss final,quick_take,Resident Evil 4 (2023 Remake)
Surprisingly left wanting even more Ashley time,personal_story,Resident Evil 4 (2023 Remake)
Absolute masterpiece in action horror 10/10 no notes,quick_take,Resident Evil 4 (2023 Remake)
"Resident Evil 4 remake is a masterclass in modernizing a classic, successfully preserving the identity of the original 2005 masterpiece while updating it for contemporary gaming standards. Mechanically, the game introduces fluent movement while aiming, a dynamic parrying system with Leon’s knife, and redesigned combat areas that encourage greater tactical freedom. These enhancements make the action feel incredibly fluid and intense, elevating the tension without sacrificing the survival horror roots. The developers also expanded the level design, deepening the puzzles and exploration elements to create a seamless world that feels both hauntingly familiar and excitingly unpredictable.

Visually and narratively, the remake elevates the experience into a gripping, atmospheric thriller. Powered by the RE Engine, the game features stunningly detailed environments, realistic lighting, and grotesque enemy designs that enhance the overall sense of dread. The story receives a meaningful upgrade as well, grounding the narrative with deeper character development, more realistic dialogue, and expanded roles for supporting characters like Ashley Graham and Luis Serra. By flawlessly blending modernized gameplay mechanics with a darker, more cinematic tone, the Resident Evil 4 remake honors its legacy while standing on its own as an exceptional, high-stakes action-horror experience.",analysis,Resident Evil 4 (2023 Remake)
"Este es el primer juego de Resident Evil que de verdad he jugado y la verdad me ha fascinado totalmente. Se siente divertido hasta el momento (solamente he llegado hasta el capitulo 2) y espero y se siga sintiendo asi a lo largo del juego.
20/10 y no mas porque todavia no he avanzado lo suficiente.",personal_story,Resident Evil 4 (2023 Remake)
it is really fun as someone who isn't as good at these types of games. would recommend,analysis,Resident Evil 4 (2023 Remake)
He doesn’t ask Salazar if his right hand comes off immediate uninstall,quick_take,Resident Evil 4 (2023 Remake)
"Resident Evil 4 is one of those games that is held in super high regard and for good reason. However, I do believe that you really can’t understand how fun the game really is until you have played it, especially coming off of RE2. This game takes a lot about what you know about Resident Evil games thus far, keeps some of it and flips other parts on its head. No longer are you the novice, scared or underprepared main character of a Resident Evil game who is truly surviving the experience they are unfortunately held in, rather the natural progression of a returning character who had undergone some training to return as the danger itself. Throughout this whole game, even on initial playthroughs, you get a similar feeling you would get in a game like RE1 or RE2 replaying with infinite ammo, that power over that which had sought out to kill you is there from the get-go even with limited things on your initial or new saves. Leon is now a mature and snappy adult who keeps many of his quips, deeply damaged from the events of the Raccoon City outbreak he is now ready to really become something to behold. The gameplay is new in that sense, I am not cynical enough to call RE4 no longer a survival horror, but the game really feels like its an Action than a horror than a survival game as you really aren’t in any circumstance where you feel that dread like in the first or second games. With that being said though that is not a bad thing, they actually handled that quite well and like I mentioned felt like the natural progression of not necessarily Resident Evil, but specifically Resident Evil when an old character had returned to the big screen, who had underwent their time being afraid and in danger and now is allowed to evolve into something cooler. 
The story of this game too is completely out of our are of expertise with the Arklay mountains and Raccoon City, you find yourself in Spain working for the government to retrieve the president’s daughter from an infected bio terror cult who are seeking to sacrifice her to their god. We do find out later how that actually does tie into the events of Raccoon City but I will leave that out of the review for good faith. I need to go through the original still but this game looks fantastic and the soundtrack is great as usual too, I am sure it was even cooler for long time fans who had played RE4 original and held it in such high regard already. The gameplay does feel great, very responsive gunplay and the melee’s are so satisfying be it the kicks, suplex or whatever leon really feels like a super soldier on a mission. Even the DLC was honestly quite enjoyable, Ada’s gameplay is much better than any of her segments in RE2 and is just as enjoyable to play as Leon in my opinion, and the DLC itself was a neat recounting of events from Ada’s perspective during Leon’s campaign which was quite cool.
One does have to mention though the unfortunate performance of Ada’s “new” voice actress in this game, really took me out of some scenes especially in the base campaign when everyone is consistently amazing, I hope she gets a better place to do more work in studio and a bit more practice, there were even a few moments during Seperate ways where I didn’t think she was terrible but overall the performance is quite weak especially compared to RE2R Ada. Overall though this game is fantastic, one of my favourites games for sure, the difficulties all felt good, rewards are cool, mercenaries is a treat for this game truthfully, gameplay, sound, and story all great there is not much bad to say about it in all honesty and I totally understand why this is considered one of the best games of all time and in discussion for THE best game.",analysis,Resident Evil 4 (2023 Remake)
"voice direction sucks tho, not blaming the voice actors for ada and krauser, solely the voice direction and whoever is responsible for approving it.",analysis,Resident Evil 4 (2023 Remake)
I LOVE THIS GAME I AM REPLAYING,personal_story,Resident Evil 4 (2023 Remake)
"[h1] MY 180 HOURS OF GAMEPLAY WOULD ALREADY SHOW I DEEPLY LOVE THIS GAME![/h1]

Definitely my most favorite remake game of all time, I already loved the original but this one is off the charts! and capcom thank you so much for adding the parry mechanic! I felt like john wick fighting around those ganados like a badass. The game was true to its original! Some content was cut but seeing them on separate ways DLC makes more sense. 

I enjoyed every progress and journey on achieving 100% achievement and that mercenaries game mode? ABSOLUTE CINEMA! Loved playing wesker on that game mode.  

This is the kind of game I'll keep returning to play once more. 

Oh and I've also loved the separate ways DLC, love to see my lovely Ada again in a red outfit. Fits her perfectly and her gameplay was immersive and phenomenal! and she is exceedingly Hot and sexy! Yeah I have to say that.",personal_story,Resident Evil 4 (2023 Remake)
"Great game! Go play it, like seriously its a blast.",quick_take,Resident Evil 4 (2023 Remake)
One of the greatest horror games of all time and the gooner mods are perfect!,quick_take,Resident Evil 4 (2023 Remake)
I Like this game is the pest game in the world,quick_take,Resident Evil 4 (2023 Remake)
worst game out of the 4 first ones (1-4) but still goated,quick_take,Resident Evil 4 (2023 Remake)
"RE4 Remake is a lot of fun and stays true to the original, but I had some performance issues on Steam Deck. 

The game would slow down whenever I resumed from standby, which was frustrating. After some trial and error, I found that the fix was simple: I kept about half my storage free on both the SSD and SD card, and did a full restart of my Steam Deck. After that, everything ran smoothly.

Now the game plays really well with good graphics. It's a solid experience as long as you have enough free storage space.

 Definitely worth playing if you're willing to manage your storage like I did.",analysis,Resident Evil 4 (2023 Remake)
the is rate me not me rate this game its so good i enjoyed it,quick_take,Resident Evil 4 (2023 Remake)
"Best in the series i goon to Ada, Ashley, Saddler",quick_take,Resident Evil 4 (2023 Remake)
this isnt even close to the same game. why the hell does every company feel the need to make all their enemies bullet sponges. if i wanted to shoot a level one enemy 5 times in the head to kill him id play halo. they ruined a damn near perfect game why change everything this game sucks. i just wanted an upgraded graphic resident evil 4 and this isnt it. its like comparing the movie gladiator 2 with 1. why did they massacre a perfect game,analysis,Resident Evil 4 (2023 Remake)
9/10 one of the best games of all time not just in RE VERSE,quick_take,Resident Evil 4 (2023 Remake)
the second chapter is ♥♥♥♥♥♥♥ deadly(,quick_take,Resident Evil 4 (2023 Remake)
"THIS GAME IS SO FRICKIN FUN, HOLY MOLY IT CHANGED MY LIFE FOREVRERR",quick_take,Resident Evil 4 (2023 Remake)
very good game and the bestb steam,quick_take,Resident Evil 4 (2023 Remake)
Really liked it. Leon can kick me any day,quick_take,Resident Evil 4 (2023 Remake)
"80's action hero simulator.
Still going to play the hell out of this. 
Get on deep discount",analysis,Resident Evil 4 (2023 Remake)
Where's everyone going? bingo?,quick_take,Resident Evil 4 (2023 Remake)
this is by far my favoirte resident evil game i have played this is a 10/10 game im trying to beat it on hardcore mode and i hope to buy resident evil 5 soon,personal_story,Resident Evil 4 (2023 Remake)
it is amazing love it and we love las plaga,quick_take,Resident Evil 4 (2023 Remake)
"i spend my whole saving on this worth every second of my life, thanks for the sales steam :O",personal_story,Resident Evil 4 (2023 Remake)
"Runs well, very fun. LEEEOOONNN",quick_take,Resident Evil 4 (2023 Remake)
Hell Yeahhh Leon against Umbrella! Zombie Killer this game is way better than the original,quick_take,Resident Evil 4 (2023 Remake)
"I've been played Main Story and Separate Ways DLC over 100 hrs.
This game is great on its own way. It was fulfilled every empty gap in just first 30 mins of the game. This game is worth to play.
""Good stuff, stranger!""

Story 8/10 Gameplay 9/10 Atmosphere 9/10 BINGO 10/10",analysis,Resident Evil 4 (2023 Remake)
Played it on easy for the Story. Great game. Great graphics. Runs smoothly on my R5 5500 GTX 1080 32gb ddr4 rig at 1080p no upscaling. There is by nature of the game a lot of back tracking. the game is linear in parts but that doesnt stop me from running around the same parts of the game multiple times wondering where the key card is or the next part of the stage. For £8 and a few pence this is an amazing experience. I never played the original for longer than for a few hours so most of this game is new to me.,personal_story,Resident Evil 4 (2023 Remake)
"Little disappointed that I didn't see a little man hiding in a locker like the other games, but man, this was a good one. Gonna do Separate Ways next, very excited.",personal_story,Resident Evil 4 (2023 Remake)
The best RE remake so far! Mamih Ada<3,quick_take,Resident Evil 4 (2023 Remake)
"TLDR - Decent story and a good setting but let down by clunky movement and initially tedious combat. 

The story and setting is quite good - mysterious village filled with cultists etc  - and the ambience is great. They do tend to reuse the map a lot so there's a lot of running backwards and forwards over ground you've already covered but it felt like they realised they were pushing it and moved you on to new bits of the map every now and then. There are also a lot of treasures to find which require backtracking, though there's enough upgrades to give you an incentive to do it.

Unfortunately, the running backwards and forwards tends to be more tedious than it should be because your character moves like a drunken, arthritic grandmother who's wading through molasses. It's a seriously sluggish, unresponsive game. He's supposedly some sort of top secret agent and looks like he's in his twenties but I know seventy year olds who move faster than this guy does. Hell, the little old lady cultists you encounter would run rings around him. 

Combat is a bit of a mixed bag - there's a lot of it because enemies constantly respawn indeed, often just materialise behind you. You can sneak a bit, run past some but it fells like you're meant to fight most stuff. I didn't like it to start - enemies are bullet sponges and I felt like I was firing a pea shooter - but once I'd gotten some better weapons and upgraded them it was a lot more enjoyable and felt much more fluid.

Overall, I thought it was.... alright. Not awful - I finished it and I enjoyed most of it - but not superb or anything. I get that twenty years ago this was new and shiny but, playing it in 2026, it felt quite dated and unnecessarily clunky. Worth a look on sale, but I'd definitely wait for one.",analysis,Resident Evil 4 (2023 Remake)
战斗感很爽，但游戏有待优化，有时候，可能在某一场景掉帧，特别是商人那块。,analysis,Resident Evil 4 (2023 Remake)
"Standard (and above) mode of this game makes professional of the original feels like a child play. The dynamites wielding enemies and the regenerators truly are the real menace in the remake.. if in the original only had 1 difficult session in the entire game (the water room), this remake have several water room-like experience from the village to island. It was so stressful 😿

(Reviewing this as a long time fan since the PS2 release)",personal_story,Resident Evil 4 (2023 Remake)
"Resident Evil 4 Remake is a game I enjoyed, but it's also one that became less interesting the longer it went on. The presentation is fantastic, with great visuals, strong atmosphere, and some genuinely memorable locations. The opening hours, especially in the village, are excellent and show why this game is considered a classic.

The combat feels satisfying at first. Weapons have weight, enemies react well to damage, and upgrading your arsenal through the Merchant is always rewarding. The problem is that the game doesn't evolve enough over time. After a certain point, you're doing the same things over and over again: entering an area, fighting another group of enemies, collecting loot, moving to the next area, and repeating the process. What starts as exciting eventually becomes predictable.

A big reason for this is the enemy variety. It often feels like the game keeps throwing the same enemies at you in different locations. There are new enemy types throughout the campaign, but not enough to stop encounters from feeling repetitive. The loot system has a similar issue. Nearly every corner contains the same resources, money, or treasure, making exploration feel more routine than rewarding.

The story is easily one of the weakest aspects of the game. Honestly, it almost feels like there isn't much of a story at all. Leon is sent on a mission, things happen, bosses appear, and then the game ends. The plot mostly exists to push the player toward the next combat encounter. While the characters are entertaining, I never felt invested in the narrative itself.


The Shooting Range was probably my favorite side activity in the game. Whenever I found one, I always stopped to do all the challenges. It was a nice change from the usual gameplay and gave me a break from fighting the same enemies over and over. Trying to get better scores and unlock charms was actually really fun, and I ended up spending more time there than I expected.


Despite these issues, I still think Resident Evil 4 Remake is a really good game. The gameplay is polished, the presentation is excellent, and the first two-thirds of the adventure are consistently enjoyable. I just wish there was more enemy variety, a stronger story, and a better final act to keep things fresh until the credits rolled.",analysis,Resident Evil 4 (2023 Remake)
Man it really does not get better than this.,quick_take,Resident Evil 4 (2023 Remake)
"Played it after re3 remake and re 2 remake, and the combat is way better but the horror aspect compared to re2 is no so good never felt scared only when i played as ashley once really but other than that the game is GOOD the story really fun to go through luis goated and ashley too, way longer than re 2 and re3 but never felt boring always fun 9/10 for me +.5 for the merchant so 9.5/10 :)",personal_story,Resident Evil 4 (2023 Remake)
I liked Ramons death. If you havent playd the game you`l understand,quick_take,Resident Evil 4 (2023 Remake)
I played this game in playstation 2 and pc the og version and i like it.,personal_story,Resident Evil 4 (2023 Remake)
"I love Leon, he's such a cutie",quick_take,Resident Evil 4 (2023 Remake)
WAS A GOOD GAME THE STORY IS GOOD THE FIGHTING THE ENVIROMENT AND THE CHARACTER WAS SO GOOD AND I RECCOMEND YOU TO PLAY RESIDENT 2 AND 3 ALSO IF YOU LIKED THIS BUT THIS YEAR THIS GAME WAS TOO LAGGY WITH DENOUVO SO PLAY WITHOUT DENOUVO CAUSE NOTHING WAS DIFF WITHOUT AND WITH DENOUVO,analysis,Resident Evil 4 (2023 Remake)
karena game ini mempunyai main story yang sangat bagus dan ending yang bikin agak terharu. good game,analysis,Resident Evil 4 (2023 Remake)
I need help.... I'm addicted this game,quick_take,Resident Evil 4 (2023 Remake)
Simply amazing. Even the weakhearted can enjoy this one.,quick_take,Resident Evil 4 (2023 Remake)
"its pretty meh, its kind of like dead space 3, but dead space 3 was WAY more fun, its basically a watered down worse version of RE4 with coop, which at least the coop makes the game quite funny, i had a blast playing it, but its not very good if that makes sense. i cant actually recomend it, though it does have wesker in it so theres at least that, honestly give it 7 minutes, 7 minutes is all the time you need for this game.",analysis,Resident Evil 5
i can play this game with one hand every time Chris Redfield is on screen. 10/10,analysis,Resident Evil 5
resident evil 5 brought me joy. buy a copy wit yo bro and youll have a blast,analysis,Resident Evil 5
"""Seven minutes. Seven minutes is all I can spare to play with you.""

Seriously though, this game is really good. I know most people don't like the action oriented gameplay nor the partner AI, but with a friend, it changes everything. Me personally, I really liked the car chase part because you're given a minigun and I just loved gunning down enemies like its nobody's buisness. And while me and my friend kinda screwed up by not having a lot of ammo by the final Wesker fight, it was still an incredibly fun experience and recommend it to anyone willing to play a Resident Evil game with a friend.",personal_story,Resident Evil 5
"i think you need to play this with a friend to enjoy this.. its pretty flawed in terms of gameplay and its when RE started really branching out from survival horror. but its such a fun time with a friend that i cant hate it, plus i weirdly like the gross green 2000s aesthetic games like this had. just capcom PLEASE bring Sheva back!!!",personal_story,Resident Evil 5
"Chris Redfield founds out some terrorists from Africa obtained the RE4 virus
It's like RE4 but coop, more action less survival, more militar elements as the RE4 Ending, you can play in coop hard mode, is pretty easy though, I consider it the Dino Crisis 2 of the RE Franchise",analysis,Resident Evil 5
This is the game I started RE with a friend back in 2009 & man was it a ton of fun. Fast forward now & it's dated yes but a blast from the past if you're down to replay it or show new friends what old RE felt like.,personal_story,Resident Evil 5
"This game is good and is definitely worth playing with a friend! There are issues with how they did systems as I wish they built more upon it. This game also felt the most frustrating in some areas as it took an uncomfortable amount of time especially on a couple end bosses. That said, if you're a resident evil fan, this one is worth playing! It has some iconic moments to the franchise.",analysis,Resident Evil 5
"Wanted to relive horrifying childhood memory but horrifying gamebreaking bugs instead💔

If you dont have anyone to play with....i cant really recommend unless you want challenges to go through levels with Ai that seems not designed for Resident Evil, seriously, there are major bugs to bosses which only turn challenge to harmful prank irl (wdym Capcom gave 'updated' 120 fps feature just to make it unusable at some points if npc doesnt designed to be)",personal_story,Resident Evil 5
love this i can play with ma best frend,personal_story,Resident Evil 5
the tank controls genuinely piss me off but thats probably js my skill issue.. anyways beyond that it's pretty awesome ill be back when theres a remake capcom let sheva out of the basement PLEASEEUUH,personal_story,Resident Evil 5
I got carried through it but I had a great time and laughed at some of the dialogue. Really feels like a 2008 type game. Much fun,personal_story,Resident Evil 5
"This game has no saving graces. As of writing this, it is currently 4:15 in the morning, the biggest mistake/regret of my life was to play this game in one sitting. Personally, I am ashamed of even buying this game after finishing it. The environment is ass, The controls are ass, The story is a bunch of made up trash and I cannot bear to even contemplate watching someone play this ♥♥♥♥♥♥♥ game ever again. 7/10, fun with friends",personal_story,Resident Evil 5
I love the weird cursor aim option its a fun change after playing this on xbox since 2010,analysis,Resident Evil 5
rlly good game if it is played w a friend,personal_story,Resident Evil 5
I think I spared a little bit more than 7 minutes to play this game,quick_take,Resident Evil 5
Its my personal favorite RE game it has its issues like slow turning hacing to aim first and only then u can reload..butvi love the story and the twists and also by far the best villain...u just love everything about the game especially coop with the lady its so fun and full of action,personal_story,Resident Evil 5
its probably the RE game beside #4,quick_take,Resident Evil 5
"A classic at this point, love me some co-op zombie killin'. While controls feel clunky and slow the action with gameplay makes up for it in spades. Even if you have finished the game there is still ""meat on the bone"" where you can play a power fantasy by getting unlimited ammunition unlocked for your guns. plus for the price this game is good. (5 USD)",analysis,Resident Evil 5
"this one was some good fun. enjoyable multiplayer, some good moments, and overall pretty solid. it doesn't feel very resident evil though, as there's hardly any horror here at all. some of the story was a little odd, and the wesker rpg boss fight was absolutely ridiculous in figuring out what to do, but other than that and the strange controls that took time getting used to, this was fine. i don't think it beats 2 or 4, though.",analysis,Resident Evil 5
It good but a bit annoying in the mine section but still good.,quick_take,Resident Evil 5
"Absolute cinema besides the piss filter and massive hud, just mod those out

As much as I love Sheva I'd like it if she got out the way my scope and stopped unnecessarily using health items

There's crocodiles and snakes, massive win for reptile enthusiasts

Underground city segment got me feeling like Indiana Jones

Jill is one hell of an acrobat

Incredible revenge of the sith parallels in the final mission",analysis,Resident Evil 5
make a remake so wesker is hotter pls also the game would be better if ada was in it shes so hot,analysis,Resident Evil 5
"i love the graphics, the  fights, a lot of versions of guns.",quick_take,Resident Evil 5
oh my ever loving GOD dont listen to the others this game is ♥♥♥♥♥♥♥ PEAK,quick_take,Resident Evil 5
"Two people become one

Walking On A Dream",quick_take,Resident Evil 5
There was a a boulder to punch,quick_take,Resident Evil 5
"8/10 Love. Love. Love. 

Although as people say, the gameplay is heavy on action rather than horror; RE5 maintains its horror aspect though the unexpected encounters you face and eerie scenery.  One thing that really stands out to me is its story and funny co-op opportunities you wouldn't expect.

However, as the game is dated, the online features are dead; making it almost impossible to platinum the game without the help of a friend; Additionally, the controls can take time getting used to when you first play. The only complaint I have is that I wish they expanded on the story rather than giving it a linear end.",analysis,Resident Evil 5
"I don't feel like this game gets enough credit. Top tier co-op and excellent story. 
RE franchise is peak and anyone who hasn't realized/experienced that yet is missing a piece of this gem that is the RE series!",analysis,Resident Evil 5
This game is hell itself do not play this unless you want to suffer a terrible fate,analysis,Resident Evil 5
"was enjoyable, chris is not as corny as leon is unfortunately but was pretty fun co-op",analysis,Resident Evil 5
the game is fun to an extent but for me its a 6/10 because its very action focused for most of the game. not a lot of horror,analysis,Resident Evil 5
ITS SOOOOOOO boring but I finish this to know a story,personal_story,Resident Evil 5
Glad capcom is releasing the classics to steam but this one hits close to heart. Xbox 360 memories <3 Had fun having able to replay it with my beloved daughter of 6 alongside my loving wife,personal_story,Resident Evil 5
Chris!-Sheva!-Chris!-Sheva!-Chris!-Sheva!-Come Here!-Roger-Come on!-Come on!-Roger-Sheva!-Come on!-Follow me-Roger-Chris!,quick_take,Resident Evil 5
Loved the game. I did get stuck at the end a bit but its still a very good game none the less.,personal_story,Resident Evil 5
boulder punching muscular man game,quick_take,Resident Evil 5
"This is the the most arcade feeling Resident Evil in the mainline series, heavily focused on co-op mechanics while ditching puzzles and exploration. While those co-op mechanics are implemented incredibly well, the solo experience can be a grueling pain. The boss fights in particular are designed with co-op in mind, which become unnecessarily frustrating and tedious when you have to depend on an AI companion. 

That said, the game is a pretty well paced 9ish hour experience with a good variety of locations and encounters. The Africa setting and history behind the progenitor virus is great. The combat flow is similar to RE4, mixing in gunplay and melee strikes. Though at times the game becomes a cover shooter, and a few chapters become on-rail shooters. And RE5's mercenary is filled with a ton of stages and characters to play as.",analysis,Resident Evil 5
7 minutes..... 7 minutes is all I can spare to play with this game,quick_take,Resident Evil 5
irving was pregnant with franco barbi here,personal_story,Resident Evil 5
"A pretty fun little game! 


Personally I'm not a big fun of the action focused RE games , but I had a lot of fun playing it with my friend, I think it adds a lot to the experience. The game also controls in a way I really like, I always loved tank controls in these games, it makes the experience more immersive and the overall tone and atmosphere more intense.

I absolutely also love the graphics, maybe nostalgia, but I miss when games had focus more on the art direction rather than making it look as realistic as possible.",analysis,Resident Evil 5
Great Resident Evil Similar to ColdFear,quick_take,Resident Evil 5
"Really good game even tho it's old and the graphics are low compare to new games it still looks great and has a unique style that I really like, i wouldn't change a thing abt this game.
The characters are nice and gameplay is fun, both single and multiplayer.
Theres plenty of enemies and different zombie like creatures to fight throughout the game.
I had a great time playing this game and would definitely recommend it, it's one of those games that I can keep playing over and over again even after finishing it, not to mention that I'm a huge fan of the Resident Evil series and this game didn't disappoint.",personal_story,Resident Evil 5
"7.9/10 classic game, would maybe be a lower rating if Chris wasn't absolutely aura farming in the volcano. IYKYK.",analysis,Resident Evil 5
"Yah worst ♥♥♥♥♥♥♥ $5 I've ever spent. Tried this game was absolute garbage, would rather beat elden ring 3 time in a row, no breaks than ever ♥♥♥♥♥♥♥ play this ♥♥♥♥ ever. Worst part is I'm not even almost done with this game and I have 4 Hours on it. ♥♥♥♥♥♥♥♥ game would NEVER recommend a SOUL playing this ♥♥♥♥.",analysis,Resident Evil 5
Waaaaaaaaaay more fun in co op.,quick_take,Resident Evil 5
I don't like this game. That's it.,quick_take,Resident Evil 5
LOVED IT the controls will feel cranky at the start and so will the inventory button but after playing for some chapters at the start you will get used to it,personal_story,Resident Evil 5
"What a sweet Resident Evil Coop Gem.

+ Great RE game
+ Co-Op experience
+ Amazing and simple inventory management
+ Hidden unlockable bonuses, like best weapons

o Aim system is unique but you can get used to it
o Needs a little tinkering to work flawlessly on Steam Deck

- No negatives coming to my mind

For Steam Deckers to get rid of freezes:
1) Properties of game -> Compatibility, check the box and select the newest ""Proton GE""
2) Paste this into Launch options: PROTON_NO_ESYNC=1 PROTON_NO_FSYNC=1 %command%
3) Launch game, press Deck's button (...), select Battery, turn on ""Use per-game profile"" and set 60FPS (60Hz)
4) In game settings, make sure to have V-Sync on and reduce FPS to 60
5) You can restart the game, sometimes it launches on second try after changing all these settings. Enjoy!",analysis,Resident Evil 5
"Game has old movement mechanics, if your used to tank controls then you may enjoy it, Found it fustrating to move quickly away from enemies at times even towards the end of the game. When your aiming down sight, reloading or using an item you can't move, which can make it difficult in the smaller places that you will be fighting in often. 
Most enemies are almost the same to the prior RE games with slight differences which isn't a bad thing, won't recommend the game as there feels like there are too many enemies that can just one shot and feel more like bullet sponges to make you really think about the resources you use on them and some of them feel more difficult then the bosses.
Speaking of bosses, they are alright but some just feel like they were quickly made to fill in time, There are moments in this game where i feels like fun but honestly it can be far and few between and it feels like i'm forcing myself just to finish the game. 
all in all, it's an alright game, nothing to actively go out of your way for, I just feel there is more to not like in this game then there is to like in the game.",analysis,Resident Evil 5
"Anybody who hates this game doesn't have friends. This game is hands-down one of the best co-op games I've played. it's not a perfect game, far from it. It's incredibly janky and the gameplay and story goes haywire, but I still love it for how as it is. Playing with my friend for the whole day screaming at each others ears for hours on end till the next day was a once in a lifetime experience, and we quote Wesker every time we talk now. While the story feels a little bland, some bosses felt repetitive, and I wished they have done more creative directions with it, I still honestly found the gameplay addicting. In total I have racked up to over 100 hours on this game, and I know many more countless hours will come as well.",personal_story,Resident Evil 5
"This is the worst game i have ever played in my entire life
Sencearly Rhae Ann Hanlon",analysis,Resident Evil 5
A very fun RE title with great co op.  Punching boulders!,quick_take,Resident Evil 5
"Albert Wesker... Oh Albert~ 
Resident Evil 5 is a sci-fi game that delves into the concept of corruption within the white-house. A daring subject not many would dare to talk about, I think Bowser did a great job showcasing the horror of reality while somewow creatying Albert Wesker.
I think Chris is weird because why did he like Jill so much? In the comic that bridges the gap of RE4 and RE5 it's explicitly stated Chris Redfield is gay, this (by the way) is futher explained in RE6 when Chris has an obvious relationship with that one guy, price, or peirce or whatever. Chris is GAY.
That one woman that was touching up Wesker should've died more gruesomely.
I really like RE5, as long as you pretend the controls aren't absolute ♥♥♥♥♥♥♥ it's actually rather enjoyable. I am gay and I am thinking about having a relationship with men(im  btw) hello there, I reallyt dont feel so good. It hurts, i cant even think about re5 anymore i cant please oh ♥♥♥♥♥♥~",personal_story,Resident Evil 5
"I don't know what made capcom try a co-op campaign, but it's still fun even to this day to replay it.

I will say the only issue I have is the story is a little rushed and a little boring imo, but the action and fighting is great. 

But what was even greater was seeing Warrior Chris Redfield again.",personal_story,Resident Evil 5
"Under rated & overly hated. 
A great RE game that was very much a product of it's time. 

Runs great, supports ultrawide, games for windows live has been removed, legacy content added... Overall it's a great package & worth the playthrough. 

Also, multiplayer still works flawlessly",analysis,Resident Evil 5
"Yes, despite its flaws, it's still fun.

I played with a community patch that restored a bunch of things this PC port was missing. Even with those enhancements, we encountered some absurd bugs, such as the Uroboros Mkono boss being invincible, forcing us to buy a rocket launcher to progress through the game. My inventory also became invisible and uninteractable during the Item Management screen around 6-7 times.

That said, it clearly carries elements from RE4 but tries to give them a more cinematic, QTE-heavy, and shooter-focused approach. I didn't mind it, but the last 3 chapters didn't feel great, considering they have enemies with heavy armor, holdout sequences, and certain annoying puzzles.

I played the whole thing with a friend in co-op. We loved spamming the X and V keys for callouts. Overall, it was a decent Resident Evil game. I simply wish the PC experience was smoother.",analysis,Resident Evil 5
"this game was soooooo fun for me to play BUT i did play it with a friend and i cant see it being as much fun without a friend
so if you have a friend yes download and play STAT but if you dont maybe only buy it if you think chris wesker sheva and jill are SUPER CUTE!",personal_story,Resident Evil 5
